iShares Core MSCI Emerging Markets ETF
Inception Date,"Oct 18, 2012"
Fund Holdings as of,"05-Aug-2015"
Total Net Assets,"$7,149,741,212"
Shares Outstanding,"162,200,000"
Stock,"99.12"
Bond,"0.00"
Cash,"0.39"
Other,"0.50"
 
Ticker,Name,ISIN,SEDOL,Weight (%),Sector,Asset Class,Country,Market Value,Shares,Price,Exchange,Currency,Market Currency,FX Rate,Notional Value
"2514","LONG BON INTERNATIONAL CO. LTD.","TW0002514007","6531010","0.0094","Financials","Equity","Taiwan","$677,452","952,000","0.71","Taiwan Stock Exchange","USD","TWD","31.62","-"
"192530","KJB FINANCIAL GROUP CO LTD","KR7192530004","BJVDZB6","0.0094","Financials","Equity","Korea (South)","$676,069","102,251","6.61","Korea Exchange (Stock Market)","USD","KRW","1,173.65","-"
"MRDS","MAZAYA QATAR REAL ESTATE DEVELOPME","QA000A1C6VZ0","B502312","0.0094","Financials","Equity","Qatar","$673,981","138,581","4.86","Qatar Exchange","USD","QAR","3.64","-"
"072710","NONGSHIM HOLDINGS CO. LTD.","KR7072710007","6650874","0.0093","Consumer Staples","Equity","Korea (South)","$671,827","6,019","111.62","Korea Exchange (Stock Market)","USD","KRW","1,173.65","-"
"2342","COMBA TELECOM SYSTEMS LTD","KYG229721140","6651576","0.0093","Information Technology","Equity","Hong Kong","$667,838","2,860,265","0.23","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"015750","SUNGWOO HITECH CO. LTD.","KR7015750003","6203869","0.0093","Consumer Discretionary","Equity","Korea (South)","$667,398","88,308","7.56","Korea Exchange (Kosdaq)","USD","KRW","1,173.65","-"
"895","SHENZHEN DONGJIANG ENVIRONMENTAL L","CNE1000001B6","6587057","0.0092","Industrials","Equity","China","$665,569","412,100","1.62","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"8083","CHINA INNOVATIONPAY GROUP LTD","BMG2113J1018","6699015","0.0092","Information Technology","Equity","Hong Kong","$665,433","8,188,000","0.08","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"ESRS","EZZ STEEL CO. S.A.E.","EGS3C251C013","6162614","0.0092","Materials","Equity","Egypt","$665,277","583,986","1.14","Egyptian Exchange","USD","EGP","7.83","-"
"2547","RADIUM LIFE TECH CO. LTD.","TW0002547007","6314006","0.0092","Financials","Equity","Taiwan","$665,227","1,558,036","0.43","Taiwan Stock Exchange","USD","TWD","31.62","-"
"1704","LCY CHEMICAL CORP.","TW0001704005","6509255","0.0092","Materials","Equity","Taiwan","$659,336","1,133,000","0.58","Taiwan Stock Exchange","USD","TWD","31.62","-"
"MAJOR.R","MAJOR CINEPLEX GROUP NON VOTING DR","TH0671010R16","6614234","0.0091","Consumer Discretionary","Equity","Thailand","$657,487","711,300","0.92","Stock Exchange Of Thailand","USD","THB","35.16","-"
"022100","POSCO ICT CO. LTD.","KR7022100002","B123VB1","0.0091","Information Technology","Equity","Korea (South)","$656,275","148,982","4.41","Korea Exchange (Kosdaq)","USD","KRW","1,173.65","-"
"2511","PRINCE HOUSING & DEVELOPMENT CORP.","TW0002511003","6703165","0.0091","Financials","Equity","Taiwan","$655,181","2,081,995","0.31","Taiwan Stock Exchange","USD","TWD","31.62","-"
"UPP","UNION PROPERTIES PJSC","AEU000101011","6388380","0.0091","Financials","Equity","United Arab Emirates","$653,469","2,000,105","0.33","Dubai Financial Market","USD","AED","3.67","-"
"VIJAYABANK","VIJAYA BANK","INE705A01016","6701686","0.0090","Financials","Equity","India","$649,255","1,009,592","0.64","National Stock Exchange Of India","USD","INR","63.76","-"
"003620","SSANGYONG MOTOR LTD","KR7003620002","6276162","0.0090","Consumer Discretionary","Equity","Korea (South)","$648,760","84,696","7.66","Korea Exchange (Stock Market)","USD","KRW","1,173.65","-"
"POMO4","MARCOPOLO S/A","BRPOMOACNPR7","2599131","0.0090","Industrials","Equity","Brazil","$648,023","996,600","0.65","XBSP","USD","BRL","3.49","-"
"SALFACORP","SALFACORP S.A.","CL0000000449","B031CM5","0.0090","Industrials","Equity","Chile","$646,362","1,071,580","0.60","Santiago Stock Exchange","USD","CLP","683.04","-"
"IFCI","IFCI LTD.","INE039A01010","6121983","0.0090","Financials","Equity","India","$645,607","1,659,705","0.39","National Stock Exchange Of India","USD","INR","63.76","-"
"PNB","PHILIPPINE NATIONAL BANK","PHY7027H1583","6685694","0.0089","Financials","Equity","Philippines","$641,882","451,786","1.42","Philippine Stock Exchange Inc.","USD","PHP","45.75","-"
"1893","CHINA NATIONAL MATERIALS CO LTD H","CNE100000874","B29MX56","0.0089","Industrials","Equity","China","$641,816","2,704,000","0.24","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"1886","CHINA HUIYUAN JUICE GROUP LTD","KYG211231074","B1QHDZ7","0.0089","Consumer Staples","Equity","China","$641,592","1,669,000","0.38","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"196","HONGHUA GROUP LTD","KYG4584R1092","B2PQF34","0.0089","Energy","Equity","China","$639,267","7,624,000","0.08","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"013570","DY CORPORATION CORP","KR7013570007","6586009","0.0089","Consumer Discretionary","Equity","Korea (South)","$638,421","113,356","5.63","Korea Exchange (Stock Market)","USD","KRW","1,173.65","-"
"4162","PHARMAENGINE INC","TW0004162003","B6THYG7","0.0089","-","Equity","Taiwan","$637,601","120,000","5.31","Gretai Securities Market","USD","TWD","31.62","-"
"YAZIC","YAZICILAR HOLDING A","TRAYAZIC91Q6","B03MZM9","0.0088","Industrials","Equity","Turkey","$636,019","91,390","6.96","Istanbul Stock Exchange","USD","TRY","2.79","-"
"036710","SIMM TECH CO. LTD.","KR7036710002","6203085","0.0088","Information Technology","Equity","Korea (South)","$635,130","78,797","8.06","Korea Exchange (Kosdaq)","USD","KRW","1,173.65","-"
"SEDU3","SOMOS EDUCACAO SA","BRSEDUACNOR1","BYVDGW9","0.0088","Consumer Discretionary","Equity","Brazil","$634,984","174,000","3.65","XBSP","USD","BRL","3.49","-"
"003300","HANIL CEMENT CO LTD","KR7003300001","6407713","0.0088","Materials","Equity","Korea (South)","$633,784","6,023","105.23","Korea Exchange (Stock Market)","USD","KRW","1,173.65","-"
"FPH","FIRST PHIL HOLDINGS CORP","PHY2558N1203","6204237","0.0087","Utilities","Equity","Philippines","$628,383","351,020","1.79","Philippine Stock Exchange Inc.","USD","PHP","45.75","-"
"005720","NEXEN CORP.","KR7005720008","6424121","0.0087","Consumer Discretionary","Equity","Korea (South)","$627,880","8,355","75.15","Korea Exchange (Stock Market)","USD","KRW","1,173.65","-"
"85","CHINA ELECTRONICS CORPORATION HOLD","BMG2110E1214","B08ZXW9","0.0087","Information Technology","Equity","Hong Kong","$625,712","1,948,000","0.32","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"3378","XIAMEN INTERNATIONAL PORT LTD H","CNE1000004N5","B0SY092","0.0086","Industrials","Equity","China","$618,318","2,084,000","0.30","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"3368","PARKSON RETAIL LTD","KYG693701156","B0HZZ57","0.0085","Consumer Discretionary","Equity","China","$613,965","3,689,500","0.17","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"921","HISENSE KELON ELECTRICAL HOLDINGS","CNE100000353","6391935","0.0085","Consumer Discretionary","Equity","China","$611,496","848,000","0.72","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"1302","LIFETECH SCIENTIFIC CORP","KYG548721177","BV9FKS0","0.0085","Health Care","Equity","China","$609,499","3,526,000","0.17","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"2362","CLEVO CO.","TW0002362001","6203740","0.0084","Information Technology","Equity","Taiwan","$604,029","610,175","0.99","Taiwan Stock Exchange","USD","TWD","31.62","-"
"MAPI","MITRA ADIPERKASA","ID1000099807","B03VZ37","0.0084","Consumer Discretionary","Equity","Indonesia","$602,435","1,732,200","0.35","Indonesia Stock Exchange","USD","IDR","13,514.06","-"
"1089","LEYOU TECHNOLOGIES HOLDINGS LTD","KYG5471S1003","BW2V4N5","0.0084","-","Equity","China","$602,051","4,965,000","0.12","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"STA.R","SRI TRANG-AGRO INDUSTRY NON-VOTING","TH0254010R11","B05BPH9","0.0083","Consumer Discretionary","Equity","Thailand","$599,934","1,787,600","0.34","Stock Exchange Of Thailand","USD","THB","35.16","-"
"2406","GIGASTORAGE CORP.","TW0002406006","6246961","0.0083","Information Technology","Equity","Taiwan","$599,282","1,016,000","0.59","Taiwan Stock Exchange","USD","TWD","31.62","-"
"6213","ITEQ CORP.","TW0006213002","6571492","0.0083","Information Technology","Equity","Taiwan","$598,264","1,017,000","0.59","Taiwan Stock Exchange","USD","TWD","31.62","-"
"MEDC","MEDCO ENERGI INTERNASIONAL","ID1000053705","6254511","0.0083","Energy","Equity","Indonesia","$594,683","3,151,600","0.19","Indonesia Stock Exchange","USD","IDR","13,514.06","-"
"004360","SEBANG LTD","KR7004360004","6212575","0.0083","Industrials","Equity","Korea (South)","$594,399","37,709","15.76","Korea Exchange (Stock Market)","USD","KRW","1,173.65","-"
"010690","HWASHIN LTD","KR7010690006","6334275","0.0082","Consumer Discretionary","Equity","Korea (South)","$589,782","111,465","5.29","Korea Exchange (Stock Market)","USD","KRW","1,173.65","-"
"980","LIANHUA SUPERMARKET HOLDINGS LTD H","CNE1000003P2","6633563","0.0082","Consumer Staples","Equity","China","$589,029","1,095,000","0.54","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"1777","FANTASIA HOLDINGS GROUP CO. LTD.","KYG3311L1041","B4TK7G3","0.0082","Financials","Equity","China","$588,187","4,342,500","0.14","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"TPEIR","BANK OF PIRAEUS SA","GRS014003008","BBFL4S0","0.0082","Financials","Equity","Greece","$587,351","3,916,779","0.15","Athens Exchange S.A. Cash Market","USD","EUR","0.92","-"
"RCB","RIZAL COMML BANK CORP","PHY7311H1463","6850124","0.0082","Financials","Equity","Philippines","$586,857","676,290","0.87","Philippine Stock Exchange Inc.","USD","PHP","45.75","-"
"2520","KINDOM CONSTRUCTION CORP.","TW0002520004","6491329","0.0081","Financials","Equity","Taiwan","$584,999","1,008,000","0.58","Taiwan Stock Exchange","USD","TWD","31.62","-"
"THAI.R","THAI AIRWAYS INTERNATIONAL NON-VOT","TH0245010R19","6364971","0.0081","Industrials","Equity","Thailand","$583,075","1,653,300","0.35","Stock Exchange Of Thailand","USD","THB","35.16","-"
"825","NEW WORLD DEPARTMENT STORE CHINA L","KYG650071098","B1Z69H9","0.0080","Consumer Discretionary","Equity","Hong Kong","$576,444","2,583,000","0.22","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"5531","SHINING BUILDING BUSINESS CO. LTD.","TW0005531008","6355287","0.0079","Financials","Equity","Taiwan","$571,766","1,525,601","0.37","Taiwan Stock Exchange","USD","TWD","31.62","-"
"269","CHINA RESOURCES AND TRANSPORTATION","KYG2162D1043","B6X5V22","0.0079","Industrials","Equity","Hong Kong","$570,691","39,500,000","0.01","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"3019","ASIA OPTICAL CO. INC.","TW0003019006","6295866","0.0079","Information Technology","Equity","Taiwan","$567,010","747,000","0.76","Taiwan Stock Exchange","USD","TWD","31.62","-"
"1297","SINOSOFT TECHNOLOGY GROUP LTD","KYG818751094","BBL4SC5","0.0078","Information Technology","Equity","Hong Kong","$564,881","1,016,000","0.56","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"2499","UNITY OPTO TECHNOLOGY CO. LTD.","TW0002499001","6440956","0.0078","Information Technology","Equity","Taiwan","$564,586","1,047,000","0.54","Taiwan Stock Exchange","USD","TWD","31.62","-"
"5478","SOFT-WORLD INTERNATIONAL CORP","TW0005478002","6343691","0.0078","Information Technology","Equity","Taiwan","$564,306","366,000","1.54","Gretai Securities Market","USD","TWD","31.62","-"
"ESHRAQ","ESHRAQ PROPERTIES CO.","AEE000901018","B5VJ8Z1","0.0078","Financials","Equity","United Arab Emirates","$562,717","2,616,207","0.22","Abu Dhabi Securities Exchange","USD","AED","3.67","-"
"1904","CHENG LOONG CORP.","TW0001904001","6190239","0.0078","Materials","Equity","Taiwan","$561,089","1,584,000","0.35","Taiwan Stock Exchange","USD","TWD","31.62","-"
"2504","GOLDSUN DEVELOPMENT & CONSTRUCTION","TW0002504008","6375564","0.0077","Materials","Equity","Taiwan","$556,951","1,972,000","0.28","Taiwan Stock Exchange","USD","TWD","31.62","-"
"8032","VIVA CHINA HOLDINGS LTD","KYG9374E1199","B90DT37","0.0077","Consumer Discretionary","Equity","Hong Kong","$555,624","5,384,000","0.10","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"169","WANDA HOTEL DEVELOPMENT LTD","BMG9430N1039","BRTF6T5","0.0077","Financials","Equity","Hong Kong","$554,561","3,161,000","0.18","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"005850","SL CORP","KR7005850003","6529792","0.0077","Consumer Discretionary","Equity","Korea (South)","$552,737","42,400","13.04","Korea Exchange (Stock Market)","USD","KRW","1,173.65","-"
"3059","ALTEK CORP","TW0003059002","6580841","0.0077","Consumer Discretionary","Equity","Taiwan","$552,113","759,000","0.73","Taiwan Stock Exchange","USD","TWD","31.62","-"
"210","DAPHNE INTERNATIONAL HOLDINGS LTD.","KYG2830J1031","6704351","0.0076","Consumer Discretionary","Equity","China","$547,936","2,870,000","0.19","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"2789","YUANDA CHINA HOLDINGS LTD.","KYG987761007","B4NB609","0.0076","Industrials","Equity","China","$546,563","8,148,000","0.07","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"4157","TAIGEN BIOPHARMACEUTICALS LTD","KYG866171005","BDC7PZ9","0.0076","-","Equity","Taiwan","$545,367","687,000","0.79","Gretai Securities Market","USD","TWD","31.62","-"
"QIMD","QATAR INDUSTRIAL MANUFACTURI","QA0006929846","6713960","0.0075","Financials","Equity","Qatar","$542,077","43,575","12.44","Qatar Exchange","USD","QAR","3.64","-"
"1789","SCINOPHARM TAIWAN LTD.","TW0001789006","B58KV47","0.0075","Health Care","Equity","Taiwan","$541,488","533,366","1.02","Taiwan Stock Exchange","USD","TWD","31.62","-"
"1101","CHINA HUARONG ENERGY LTD","KYG2116D1016","BWZMH81","0.0075","Industrials","Equity","Hong Kong","$538,150","9,069,000","0.06","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"GFAMSAA","GRUPO FAMSA A","MX01GF010008","B15F749","0.0074","Consumer Discretionary","Equity","Mexico","$535,185","752,753","0.71","Bolsa Mexicana De Valores (Mexican Stock Exchange)","USD","MXN","16.37","-"
"VVAR11","VIA VAREJO UNITS SA","BRVVARCDAM10","BGSHPP4","0.0074","Consumer Discretionary","Equity","Brazil","$534,455","238,900","2.24","XBSP","USD","BRL","3.49","-"
"TA","TA ENTERPRISE","MYL4898OO002","6872032","0.0074","Consumer Discretionary","Equity","Malaysia","$531,906","3,010,900","0.18","Bursa Malaysia","USD","MYR","3.88","-"
"031390","GREEN CROSS CELL CORP","KR7031390008","6202242","0.0074","Information Technology","Equity","Korea (South)","$530,266","12,753","41.58","Korea Exchange (Kosdaq)","USD","KRW","1,173.65","-"
"ARNA","ARWANA CITRAMULIA","ID1000128309","BC1J0F4","0.0073","Industrials","Equity","Indonesia","$528,184","12,861,100","0.04","Indonesia Stock Exchange","USD","IDR","13,514.06","-"
"RALS","RAMAYANA LESTARI SENTOSA","ID1000099500","B03CPL8","0.0073","Consumer Discretionary","Equity","Indonesia","$525,685","10,076,800","0.05","Indonesia Stock Exchange","USD","IDR","13,514.06","-"
"ALBRK","ALBARAKA TURK KATILIM BANKASI A OR","TREALBK00011","B1Z2X53","0.0072","Financials","Equity","Turkey","$515,147","1,048,192","0.49","Istanbul Stock Exchange","USD","TRY","2.79","-"
"6120","DARWIN CORP","TW0006120009","6426246","0.0071","Information Technology","Equity","Taiwan","$513,446","1,456,000","0.35","Taiwan Stock Exchange","USD","TWD","31.62","-"
"1168","SINOLINK WORLDWIDE HOLDINGS LTD.","BMG8165B1028","6117391","0.0071","Financials","Equity","Hong Kong","$510,194","4,546,000","0.11","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"743","ASIA CEMENT (CHINA) HOLDINGS CORP.","KYG0539C1069","B2R8HK9","0.0070","Materials","Equity","China","$506,192","1,200,000","0.42","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"1638","KAISA GROUP HOLDINGS LTD.","KYG521321003","B58RBK4","0.0070","Financials","Equity","China","$501,408","2,773,000","0.18","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"1848","CHINA AIRCRAFT LEASING GROUP HOLDI","KYG211241057","BNY7YW7","0.0069","Industrials","Equity","China","$496,827","458,500","1.08","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"KSL.R","KHON KAEN SUGAR INDUSTRY NON-VOTIN","TH0828010R12","B06DQK4","0.0069","Consumer Staples","Equity","Thailand","$495,604","4,356,360","0.11","Stock Exchange Of Thailand","USD","THB","35.16","-"
"1278","CHINA NEW TOWN DEVELOPMENT CO. LTD","VGG2156N1006","B4XDHB3","0.0068","Financials","Equity","Hong Kong","$492,608","10,607,500","0.05","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"215000","GOLFZON LTD","KR7215000001","BVG1NC6","0.0068","Information Technology","Equity","Korea (South)","$490,924","5,149","95.34","Korea Exchange (Kosdaq)","USD","KRW","1,173.65","-"
"1025","WUMART STORES INC.","CNE100000544","B0PR2N2","0.0068","Consumer Staples","Equity","China","$487,771","822,000","0.59","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"2439","MERRY ELECTRONICS CO. LTD.","TW0002439007","6129749","0.0068","Information Technology","Equity","Taiwan","$486,464","376,070","1.29","Taiwan Stock Exchange","USD","TWD","31.62","-"
"2023","YIEH PHUI ENTERPRISE CO. LTD.","TW0002023009","6987668","0.0067","Materials","Equity","Taiwan","$485,576","1,872,340","0.26","Taiwan Stock Exchange","USD","TWD","31.62","-"
"PARKSON","PARKSON HOLDINGS BHD","MYL5657OO001","6030409","0.0066","Consumer Discretionary","Equity","Malaysia","$474,969","1,364,216","0.35","Bursa Malaysia","USD","MYR","3.88","-"
"8046","NAN YA PRINTED CIRCUIT BOARD CORP.","TW0008046004","B118753","0.0065","Information Technology","Equity","Taiwan","$471,313","487,000","0.97","Taiwan Stock Exchange","USD","TWD","31.62","-"
"900915","ZHONGLU LTD B","CNE000000CZ9","6778486","0.0064","Consumer Discretionary","Equity","China","$464,282","182,000","2.55","Shanghai Stock Exchange","USD","USD","1.00","-"
"476","CHINA DYNAMICS (HOLDINGS) LTD","BMG2117G1033","BN78D42","0.0064","Industrials","Equity","Hong Kong","$463,816","8,460,000","0.05","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"ENRG","ENERGI MEGA PERSADA","ID1000098304","B01BKT0","0.0064","Energy","Equity","Indonesia","$459,024","114,875,600","0.00","Indonesia Stock Exchange","USD","IDR","13,514.06","-"
"CTRP","CIPUTRA PROPERTY","ID1000107907","B28Z9N6","0.0062","Financials","Equity","Indonesia","$443,385","11,413,200","0.04","Indonesia Stock Exchange","USD","IDR","13,514.06","-"
"INLOT","INTRALOT S.A. - INTEGRATED LOTTERY","GRS343313003","5799284","0.0061","Consumer Discretionary","Equity","Greece","$441,201","270,680","1.63","Athens Exchange S.A. Cash Market","USD","EUR","0.92","-"
"GOLL4","GOL LINHAS AEREAS INTELIGENTES S/A","BRGOLLACNPR4","B01NTS8","0.0060","Industrials","Equity","Brazil","$435,179","267,000","1.63","XBSP","USD","BRL","3.49","-"
"121440","GOLFZONYUWONHOLDINGS LTD SHS","KR7121440002","B558BH7","0.0060","Information Technology","Equity","Korea (South)","$429,914","42,760","10.05","Korea Exchange (Kosdaq)","USD","KRW","1,173.65","-"
"MAGG3","MAGNESITA REFRATARIOS S/A","BRMAGGACNOR4","B23VRX5","0.0060","Materials","Equity","Brazil","$428,544","554,100","0.77","XBSP","USD","BRL","3.49","-"
